ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,top_n_chunk_id,answer llm,Annotated Chunk,chunk_annotation,answer_annotation
penguin,"Is the smallest penguin species the little blue penguin -LRB- also known as the fairy penguin -RRB- , which stands around 40 cm tall -LRB- 16 in -RRB- and weighs 1 kg -LRB- 2?",Yes,,easy,S08_set1_a3,"['72', '102', '69', '73', '105']",Yes,"The smallest penguin species is the Little Blue Penguin (also known as the Fairy Penguin), which stands around 40 cm tall (16 in) and weighs 1 kg (2.2 lb). ",True,1
penguin,What happened in a region not quite 2000 km south of the equator 35 mya?,One Giant penguin occured,,medium,S08_set1_a3,"['181', '118', '73', '101', '119']",Not specified.,"These were not restricted to Antarctic regions; on the contrary, subantarctic regions harboured high diversity, and at least one giant penguin occurred in a region not quite 2000 km south of the Equator 35 mya , in a climate decidedy warmer than today.",True,0
polar_bear,Is polar bear a mammal?,Yes,easy,easy,S08_set1_a4,"['184', '133', '134', '155', '140']",Yes,"A semi-aquatic marine mammal, the polar bear has adapted for life on a combination of land, sea, and ice,  and is the apex predator within its range.  Polar Bears International  It feeds mainly on seals, young walruses, and whales, although it will eat anything it can kill.",False,1
polar_bear,Is polar bear a carnivore?,Yes,easy,easy,S08_set1_a4,"['166', '184', '133', '134', '155']",Yes,"The polar bear (Ursus maritimus) is a bear native to the Arctic. Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); ",True,1
polar_bear,What is largest polar bear on record?,2200 lb,medium,medium,S08_set1_a4,"['140', '134', '184', '133', '155']",1002 kg,"The largest polar bear on record was a huge male, allegedly weighing 1002 kg (2200 lb) shot at Kotzebue Sound in northwestern Alaska in 1960.",True,0
polar_bear,What is polar bear's skin color?,Black,medium,easy,S08_set1_a4,"['184', '133', '141', '142', '134']",Black,"Its fur is hollow and translucent, but usually appears as white or cream colored, thus providing the animal with effective camouflage.  Its skin is actually black in color. ",True,1
polar_bear,How long is polar bear's guard hair?,5-15 cm,medium,medium,S08_set1_a4,"['146', '142', '184', '133', '141']",5-15 cm,The guard hair is 5-15 cm over most of the body of polar bears,True,1
polar_bear,What is cause of polar bear's skin diseases?,mites or other parasites,hard,medium,S08_set1_a4,"['148', '184', '133', '174', '142']","parasites, roundworm, heavy metals, antifreeze, oil, petroleum products, PCBs, molting.",The bears sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites,True,0
polar_bear,Why polar bear is a special species?,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006. Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced.",hard,too hard,S08_set1_a4,"['184', '133', '155', '156', '134']",not specified,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006.    Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced",False,0
polar_bear,What do fossil and DNA evidence tell us?,The polar bear diverged from the brown bear about 200 thousand years ago.,hard,medium,S08_set1_a4,"['150', '109', '120', '95', '257']",not specified,"According to both fossil and DNA evidence, the polar bear diverged from the brown bear roughly 200 thousand years ago. ",True,0
polar_bear,Does a polar bear live in the Arctic?,yes,easy,easy,S08_set1_a4,"['184', '133', '159', '155', '163']",Yes,The polar bear (Ursus maritimus) is a bear native to the Arctic,False,1
polar_bear,Is a polar bear white in color?,yes,easy,medium,S08_set1_a4,"['184', '133', '141', '155', '134']",Yes,"ts fur is hollow and translucent, but usually appears as white or cream colored,",True,1
polar_bear,Is a polar bear at high risk of extinction?,yes,easy,easy,S08_set1_a4,"['137', '183', '180', '161', '194']",Yes.,The polar bear is a vulnerable species at high risk of extinction. ,True,1
polar_bear,How heavy is a male polar bear?,300-600 kg (660-1320 lb),medium,medium,S08_set1_a4,"['140', '139', '134', '184', '133']",1002 kg,"Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); ",True,0
polar_bear,How heavy was the largest polar bear on record?,1002 kg (2200 lb) ,medium,medium,S08_set1_a4,"['140', '134', '139', '184', '133']",1002 kg (2200 lb),"The largest polar bear on record was a huge male, allegedly weighing 1002 kg (2200 lb) shot at Kotzebue Sound in northwestern Alaska in 1960.",True,1
polar_bear,What does a polar bear's fur provide?,It provides the animal with effective camouflage.,medium,medium,S08_set1_a4,"['141', '142', '184', '133', '155']",Camouflage and insulation,"Its fur is hollow and translucent, but usually appears as white or cream colored, thus providing the animal with effective camouflage.  ",False,0
polar_bear,Do female polar bears weight more than the male?,no,hard,medium,S08_set1_a4,"['140', '139', '134', '164', '167']",No.,"Polar bears and Kodiak bears are the world's largest land carnivores, with most adult males weighing 300-600 kg (660-1320 lb); adult females are about half the size of males. ",True,1
polar_bear,How much weight do female polar bears gain during pregnancy?,They gain double their weight.,hard,medium,S08_set1_a4,"['140', '139', '134', '174', '183']",not specified,"Adult females are roughly half the size of males and normally weigh 150 250 kg (330 550 lb), measuring 2 2.5 m (6.6 8.2 ft), but double their weight during pregnancy.  ",True,0
polar_bear,Can polar bears be seen under infrared photography?,Polar bears are nearly invisible under infrared photography.,hard,easy,S08_set1_a4,"['143', '155', '170', '184', '133']",Not specified.,"The thick undercoat does, however, insulate the bears: they overheat at temperatures above 10 °C (50 °F), and are nearly invisible under infrared photography",False,0
polar_bear,What is actually black in color?,A polar bear's skin.,,medium,S08_set1_a4,"['11', '36', '10', '12', '39']",Black panthers are actually black in color.,Its skin is actually black in color,False,0
polar_bear,What insulate it against the cold?,Its think blubber and fur.,,medium,S08_set1_a4,"['144', '82', '141', '160', '208']",Penguins,Its thick blubber and fur insulate it against the cold. ,False,0
polar_bear,What includes a lengthy justification of why this species is listed as vulnerable?,Database entry.,,medium,S08_set1_a4,"['137', '2', '183', '149', '32']",Database entry includes a lengthy justification of why this species is listed as vulnerable.,Database entry includes a lengthy justification of why this species is listed as vulnerable.    .  Local long-term studies show that 7 out of 19 subpopulations are declining or already severely reduced,True,1
polar_bear,What do with greenpeace and the natural resources defense council have in common?,They filed lawsuits in California.,,medium,S08_set1_a4,"['206', '2', '205', '207', '188']",They all support conservation concerns.,On December 14 2006 the Center for Biological Diversity along with Greenpeace and the Natural Resources Defense Council filed a lawsuit in California.,False,0
polar_bear,Are studies insufficient evidence for global protection?,It is arguable.,,medium,S08_set1_a4,"['188', '187', '192', '2', '207']",No,"Mitchell Taylor, the Nunavut Government Manager of Wildlife Research, wrote a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time",False,1
polar_bear,Are polar bears excellent swimmers?,yes,,easy,S08_set1_a4,"['170', '184', '133', '167', '155']",Yes,Polar bears are excellent swimmers ,True,1
polar_bear,"A semi-aquatic marine mammal , the polar bear has what?","It has adapted for life on a combination of land, sea, and ice.",,medium,S08_set1_a4,"['136', '184', '133', '170', '159']",not specified,"A semi-aquatic marine mammal, the polar bear has adapted for life on a combination of land, sea, and ice,  and is the apex predator within its range.  ",False,0
polar_bear,Garbage is what?,"Garbage is now recycled or transported to Thompson, Manitoba.",,medium,S08_set1_a4,"['171', '255', '2', '175', '20']",not specified,"Garbage is now recycled or transported to Thompson, Manitoba.  Hudson Bay Post",False,0
polar_bear,The bears sometimes what?,They sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.,,medium,S08_set1_a4,"['184', '133', '200', '148', '149']",not specified,The bears sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.,True,0
polar_bear,Is the Polar Bear the mascot of Bowdoin college ?,yes,,easy,S08_set1_a4,"['212', '184', '133', '155', '158']",Yes.,The Polar Bear is the mascot of Bowdoin college. ,True,1
polar_bear,Have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?,yes,,easy,S08_set1_a4,"['211', '142', '144', '141', '146']",Yes,thumbPolar bears have been made both controversial and famous for their distinctive white fur and their habitat. ,True,1
polar_bear,"Did Mitchell Taylor , the Nunavut Government Manager of Wildlife Research , not write a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time ?",no,,easy,S08_set1_a4,"['187', '208', '205', '188', '207']",Yes,"Mitchell Taylor, the Nunavut Government Manager of Wildlife Research, wrote a letter to the U.S. Fish and Wildlife Service arguing that local studies are insufficient evidence for global protection at this time.",False,0
polar_bear,Are Cubs born in December without awakening the mother ?,yes,,easy,S08_set1_a4,"['177', '25', '178', '176', '26']",Yes,Cubs are born in December without awakening the mother,True,1
beetle,Are beetles insects?,Yes,easy,easy,S08_set1_a8,"['215', '217', '214', '248', '243']",Yes,Beetles are a group of insects which have the largest number of species. ,True,1
beetle,Can beetles be found in polar regions?,No,easy,hard,S08_set1_a8,"['217', '243', '258', '245', '259']",No.,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions. ",True,1
beetle,Do beetles antennae function primarily as organs of smell?,Yes,easy,easy,S08_set1_a8,"['231', '236', '254', '222', '256']",Yes,"Beetles' antennae are primarily organs of smell, but may also be used to feel out a beetle's environment physically. ",True,1
beetle,What are the three sections of a beetle?,"the head, the thorax and the abdomen",medium,medium,S08_set1_a8,"['222', '223', '214', '258', '229']","Head, thorax, abdomen","Like all insects, beetles' bodies are divided into three sections: the head, the thorax, and the abdomen",True,1
beetle,Which defense mechanism uses colour or shape to deceive potential enemies?,mimicry,medium,easy,S08_set1_a8,"['250', '249', '12', '251', '248']",Mimicry,Another defence that often uses colour or shape to deceive potential enemies is mimicry. ,True,1
beetle,Which type of beetle is a pest of potato plants?,Colorado potato beetle,medium,easy,S08_set1_a8,"['264', '263', '217', '218', '243']",Colorado Potato Beetle,"* The Colorado potato beetle, Leptinotarsa decemlineata, is a notorious pest of potato plants. ",True,1
beetle,How can beetle larvae be differentiated from other insect larvae?,"Hardend, often darkenend head, the presence of chewing mouthparts, and spiracles along the sides of the body",hard,medium,S08_set1_a8,"['240', '242', '248', '238', '254']","By their hardened head, chewing mouthparts, and spiracles.","* The Colorado potato beetle, Leptinotarsa decemlineata, is a notorious pest of potato plants. ",False,1
beetle,What do beetles eat?,"Plants, fungi break down animal and plant deris and eat other invertebrates",hard,hard,S08_set1_a8,"['217', '253', '268', '255', '218']","Plants, animals, fungi, insects, dung, dead animals","They often feed on plants and fungi, break down animal and plant debris, and eat other invertebrates",True,1
beetle,What are the similarities between beetles and grasshoppers?,Mouthparts,hard,medium,S08_set1_a8,"['217', '240', '214', '254', '243']",Not specified.,Beetles have mouthparts similar to those of grasshoppers. ,False,0
beetle,Are certain species of beetles considered pests?,Yes,easy,easy,S08_set1_a8,"['217', '215', '254', '243', '218']",Yes,"Many agricultural, forestry, and household insect pests are beetles. ",False,1
beetle,Is a beetle's general anatomy uniform?,Yes,easy,medium,S08_set1_a8,"['222', '223', '214', '258', '254']",Yes,"The general anatomy of beetles is quite uniform, although specific organs and appendages may vary greatly in appearance and function between the many families in the order. ",True,1
beetle,Are beetles endopterygotes?,Yes,easy,easy,S08_set1_a8,"['237', '244', '243', '245', '254']",Yes,Beetles are endopterygotes with complete metamorphosis.,True,1
beetle,How many species of beetles are there?,"350,000",medium,medium,S08_set1_a8,"['262', '215', '258', '259', '217']","350,000 species","There are about 350,000 species of beetles. ",True,1
beetle,When are sperm cells transferred to the female?,During pairing,medium,hard,S08_set1_a8,"['246', '237', '176', '85', '25']",During pairing,During pairing sperm cells are transferred to the female to fertilise the egg.,True,1
beetle,What is the study of beetles called?,Coleopterology,medium,medium,S08_set1_a8,"['274', '243', '278', '275', '217']",Coleopterology,"The study of beetles is called coleopterology, and its practitioners are coleopterists. ",True,1
beetle,"Is it possible that there are more than 350,000 species of beetles?",Yes,hard,hard,S08_set1_a8,"['262', '215', '258', '257', '217']",Yes,"Forty percent of all described insect species are beetles (about 350,000 species ), and new species are frequently discovered. ",False,1
beetle,Is the Adephaga suborder larger than the Polyphaga suborder?,No,hard,hard,S08_set1_a8,"['261', '259', '258', '260', '105']",Not specified.,"Polyphaga is the largest suborder, containing more than 300,000 described species in more than 170 families, including rove beetles (Staphylinidae), scarab beetles (Scarabaeidae), blister beetles (Meloidae), stag beetles (Lucanidae) and true weevils (Curculionidae). ",True,0
beetle,Do carrion beetles eat dung?,Yes,hard,medium,S08_set1_a8,"['255', '217', '252', '253', '254']",Yes,"Some of the beetles found within dung and carrion are in fact predatory, such as the clown beetles, preying on the larvae of coprophagous and necrophagous insects",True,1
beetle,What are prey of various animals including birds and mammals?,Some species of Beetles,,easy,S08_set1_a8,"['19', '254', '18', '23', '3']","Ungulates, monkeys, rodents, reptiles, amphibians, birds, fish",Some species are prey of various animals including birds and mammals. Certain ,False,0
beetle,What was given by Aristotle for the hardened shield like forewings?,The name: Coleoptera,,easy,S08_set1_a8,"['219', '225', '232', '271', '220']",Shield,"The name ""Coleoptera"" was given by Aristotle for the hardened shield like forewings (coleo = shield + ptera = wing). ",True,0
beetle,Who or what vary greatly in form within the coleoptera?,Specific organs and appendages ,,easy,S08_set1_a8,"['215', '240', '243', '219', '254']",Beetle larvae,"The general anatomy of beetles is quite uniform, although specific organs and appendages may vary greatly in appearance and function between the many families in the order. ",False,0
beetle,Are many beetles territorial?,Yes,,easy,S08_set1_a8,"['262', '217', '215', '254', '248']",Not specified.,Many beetles are territorial and will fiercely defend their small patch of territory from intruding males.,False,0
beetle,Are beetles endopterygotes with complete metamorphosis?,Yes,,easy,S08_set1_a8,"['237', '244', '243', '254', '235']",Yes,Beetles are endopterygotes with complete metamorphosis.,True,1
beetle,Oxygen is what?,obtained via tracheal system,,too hard,S08_set1_a8,"['236', '100', '98', '154', '256']",not specified,Oxygen is obtained via a tracheal system. ,True,0
beetle,Is there a thriving industry in the collection of beetle specimens for amateur and professional collectors ?,Yes,,easy,S08_set1_a8,"['276', '274', '262', '270', '278']",Yes,There is a thriving industry in the collection of beetle specimens for amateur and professional collectors. ,True,1
beetle,Have coleopterists formed organisations to facilitate the study of beetles ?,Yes,,easy,S08_set1_a8,"['274', '275', '278', '276', '215']",Yes.,Coleopterists have formed organisations to facilitate the study of beetles,True,1
beetle,"Is the study of beetles called coleopterology , and its practitioners are coleopterists ?",Yes,,medium,S08_set1_a8,"['274', '275', '278', '276', '243']",Yes,"The study of beetles is called coleopterology, and its practitioners are coleopterists. ",True,1
beetle,May a single female lay from several dozen to several thousand eggs during her lifetime ?,Yes,,easy,S08_set1_a8,"['237', '246', '28', '228', '30']",Yes,A single female may lay from several dozen to several thousand eggs during her lifetime.,True,1
beetle,Can beetles be found in almost all habitats?,Yes,,easy,S08_set1_a8,"['217', '254', '243', '253', '245']",Yes,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions.",True,1
beetle,What happened on plants and fungi?,Beetles feed on them,,hard,S08_set1_a8,"['218', '264', '255', '269', '217']",Feeding.,"Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions. They interact with their ecosystems in several ways. They often feed on plants and fungi, break down animal and plant debris, and eat other invertebrates. ",True,1
